,tok_src,tok_trg,tok_pred,smi_src,smi_trg,smi_pred,Tc
432,COC=O)CNccsc-cccccNCCCCCC6)))))))c6))))))c5C))))))SN)=O)=O,COC=O)CNccsc-cccccNCCCCCC6)))))))c6))))))c5C))))))S=O)=O)NC=O)OCC)C)C,COC=O)CNccsc-cccccNCCCCCC6)))))))c6))))))c5C))))))S=O)=O)NC=O)OCC)C)C,COC(=O)CN(c3csc(-c2cccc(NC1CCCCC1)c2)c3C)S(N)(=O)=O,COC(=O)CN(c3csc(-c2cccc(NC1CCCCC1)c2)c3C)S(=O)(=O)NC(=O)OC(C)(C)C,COC(=O)CN(c3csc(-c2cccc(NC1CCCCC1)c2)c3C)S(=O)(=O)NC(=O)OC(C)(C)C,1.0
433,CCC)O,CCCScncO)cNCC)=O)))cO)n6,CCC)CCCOC=O)cccccc6)))))))))))COS=O)=O)CCCN=[N+]=[N-],CC(C)O,CCCSc1nc(O)c(NC(C)=O)c(O)n1,CC(C)(CCCOC(=O)c1ccccc1)COS(=O)(=O)CCCN=[N+]=[N-],0.07476635514018691
434,ccccc-ccccccc6c-ccccccc-cccccccccc6cccccc6c%14c%18))))))))))))))))))cc6c%10))))))))))cccccc%146))))))))))))))cccc6c%10,O=S=O)Occccccc-ccccccc6c-cccccccccc%106))))))))))cccccc%146))))))))))))))cc6c%10)))))))))))CF)F)F.OBO)cccccccccc6cccccc6c%14c%18,Brccccccc-cccccccc6c-ccccccc%146))))))))))))))cc6c%10.OBO)cccccccc6cccccc6c%14c%18,c%11ccc%10c(-c8c1ccccc1c(-c7ccc6ccc(-c5ccc4c2ccccc2c3ccccc3c4c5)cc6c7)c9ccccc89)cccc%10c%11,O=S(=O)(Oc7ccc6ccc(-c4c1ccccc1c(-c2cccc3ccccc23)c5ccccc45)cc6c7)C(F)(F)F.OB(O)c%11ccc%10c8ccccc8c9ccccc9c%10c%11,Brccc5ccc4c-cc(c12ccccc1c-cc3ccccc23)cc4c5.O9B(O)cc8c6ccccc6c7ccccc7c8c9,0.0
435,O=CO)Cnc=O)nCCCN[C@@H]Cccccccccc%11c%106))))))))))))CC6))))))cccccc69,CCOC=O)Cnc=O)nCCCN[C@@H]Cccccccccc%11c%106))))))))))))CC6))))))cccccc69,CCOC=O)Cnc=O)nCCCN[C@@H]Cccccccccc%11c%106))))))))))))CC6))))))cccccc69,O=C(O)Cn6c(=O)n(C4CCN([C@@H]1Cc2cccc3cccc1c23)CC4)c5ccccc56,CCOC(=O)Cn6c(=O)n(C4CCN([C@@H]1Cc2cccc3cccc1c23)CC4)c5ccccc56,CCOC(=O)Cn6c(=O)n(C4CCN([C@@H]1Cc2cccc3cccc1c23)CC4)c5ccccc56,1.0
436,COcccccNcccccc-cccF)ccc6C)))))))cc6cn%10)))))))))))n6,COcccccBr)n6.CccccF)cc6-ccccccN)ncc6c%10,COcccccN)n6.CccccF)cc6-ccccccCl)ncc6c%10,COc4cccc(Nc3cc2ccc(-c1cc(F)ccc1C)cc2cn3)n4,COc1cccc(Br)n1.Cc2ccc(F)cc2-c4ccc3cc(N)ncc3c4,COc1cccc(N)n1.Cc2ccc(F)cc2-c4ccc3cc(Cl)ncc3c4,0.7954545454545454
437,Ccnc-cccccc6))))))oc5-cccCN))[nH]n5,Ccnc-cccccc6))))))oc5-cccCNC=O)OCC)C)C))))))[nH]n5,Ccnc-cccccc6))))))oc5-cccCNC=O)OCC)C)C))))))[nH]n5,Cc2nc(-c1ccccc1)oc2-c3cc(CN)[nH]n3,Cc2nc(-c1ccccc1)oc2-c3cc(CNC(=O)OC(C)(C)C)[nH]n3,Cc2nc(-c1ccccc1)oc2-c3cc(CNC(=O)OC(C)(C)C)[nH]n3,1.0
438,O=[N+][O-])ccccF)cCO))c6,O=CO)ccc[N+]=O)[O-]))ccc6F,O=CO)ccc[N+]=O)[O-]))ccc6F,O=[N+]([O-])c1ccc(F)c(CO)c1,O=C(O)c1cc([N+](=O)[O-])ccc1F,O=C(O)c1cc([N+](=O)[O-])ccc1F,1.0
439,O=CNccccOcccc[nH]cC=O)O))cc5c9))))))))))nc6)))))))ccccCl)cCl)c6,COC=O)cccccOccccNC=O)ccccCl)cCl)c6))))))))cn6)))))))ccc6[nH]9,COC=O)cccccOccccNC=O)ccccCl)cCl)c6))))))))cn6)))))))ccc6[nH]9,O=C(Nc3ccc(Oc2ccc1[nH]c(C(=O)O)cc1c2)nc3)c4ccc(Cl)c(Cl)c4,COC(=O)c4cc3cc(Oc2ccc(NC(=O)c1ccc(Cl)c(Cl)c1)cn2)ccc3[nH]4,COC(=O)c4cc3cc(Oc2ccc(NC(=O)c1ccc(Cl)c(Cl)c1)cn2)ccc3[nH]4,1.0
440,COccccCCN)))cC)c6,COccccCC#N)))cC)c6,COccccCC#N)))cC)c6,COc1ccc(CCN)c(C)c1,COc1ccc(CC#N)c(C)c1,COc1ccc(CC#N)c(C)c1,1.0
441,COccccC=O)NC=O)CcccccCC=O)O)))c69))))))))))cc6,COccccC=O)NC=O)CcccccCC=O)OCcccccc6))))))))))c69))))))))))cc6,CCOC=O)Ccccccc6NC=O)ccccOC))cc6)))))))C=O)C5,COc3ccc(C(=O)N2C(=O)Cc1cccc(CC(=O)O)c12)cc3,COc4ccc(C(=O)N3C(=O)Cc2cccc(CC(=O)OCc1ccccc1)c23)cc4,CCOC(=O)Cc1cccc3c1N(C(=O)c2ccc(OC)cc2)C(=O)C3,0.723404255319149
442,CCCC[Sn]CCCC))))CCCC))))cccccC)n6,CCCC[Sn]Cl)CCCC))))CCCC.CcccccBr)n6,CCCC[SnH]CCCC))))CCCC.CcccccBr)n6,CCCC[Sn](CCCC)(CCCC)c1cccc(C)n1,CCCC[Sn](Cl)(CCCC)CCCC.Cc1cccc(Br)n1,CCCC[SnH](CCCC)CCCC.Cc1cccc(Br)n1,0.6388888888888888
443,CCCCCNcncCF)F)F))cC=O)NccccNCCCNS=O)=O)Ccccccc6))))))))CC7)))))))nc6))))))))o5)))))C6,CCCCCNcncCF)F)F))cC=O)NccccNCCCNCC7)))))))nc6))))))))o5)))))C6.O=S=O)Cl)Ccccccc6,CCCCCNcncCF)F)F))cC=O)NccccNCCCNCC7)))))))nc6))))))))o5)))))C6.O=S=O)Cl)Ccccccc6,CC5CCCN(c4nc(C(F)(F)F)c(C(=O)Nc3ccc(N2CCCN(S(=O)(=O)Cc1ccccc1)CC2)nc3)o4)C5,CC4CCCN(c3nc(C(F)(F)F)c(C(=O)Nc2ccc(N1CCCNCC1)nc2)o3)C4.O=S(=O)(Cl)Cc5ccccc5,CC4CCCN(c3nc(C(F)(F)F)c(C(=O)Nc2ccc(N1CCCNCC1)nc2)o3)C4.O=S(=O)(Cl)Cc5ccccc5,1.0
444,CcncN[C@@H]CO))ccccF)cc6))))))))ncNcccCCC3)))[nH]n5))))))c6N,CcncN[C@@H]CO))ccccF)cc6))))))))ncNcccCCC3)))[nH]n5))))))c6[N+]=O)[O-],CcncN[C@@H]CO))ccccF)cc6))))))))ncNcccCCC3)))[nH]n5))))))c6[N+]=O)[O-],Cc4nc(N[C@@H](CO)c1ccc(F)cc1)nc(Nc3cc(C2CC2)[nH]n3)c4N,Cc4nc(N[C@@H](CO)c1ccc(F)cc1)nc(Nc3cc(C2CC2)[nH]n3)c4[N+](=O)[O-],Cc4nc(N[C@@H](CO)c1ccc(F)cc1)nc(Nc3cc(C2CC2)[nH]n3)c4[N+](=O)[O-],1.0
445,COccCl)ccC)cC)c6NCC)=O,CC=O)OCC)=O.COccCl)ccC)cC)c6N,CC=O)Cl.COccCl)ccC)cC)c6N,COc1c(Cl)cc(C)c(C)c1NC(C)=O,CC(=O)OC(C)=O.COc1c(Cl)cc(C)c(C)c1N,CC(=O)Cl.COc1c(Cl)cc(C)c(C)c1N,0.7058823529411765
446,O=CNCcccccc6SCCC3))))))))))))CF)F)F,NCcccccc6SCCC3.O=COC=O)CF)F)F))))CF)F)F,NCcccccc6SCCC3.O=COC=O)CF)F)F))))CF)F)F,O=C(NCc1ccccc1SC2CC2)C(F)(F)F,NCc1ccccc1SC2CC2.O=C(OC(=O)C(F)(F)F)C(F)(F)F,NCc1ccccc1SC2CC2.O=C(OC(=O)C(F)(F)F)C(F)(F)F,1.0
447,CCC)C)OC=O)NCCCCCCN))C4)))C5,CCC)C)OC=O)NCCCCCC#N))C4)))C5,CCC)C)OC=O)NCCCCCCN=[N+]=[N-]))))C4)))C5,CC(C)(C)OC(=O)N2CCC1(CC(CN)C1)C2,CC(C)(C)OC(=O)N2CCC1(CC(C#N)C1)C2,CC(C)(C)OC(=O)N2CCC1(CC(CN=[N+]=[N-])C1)C2,0.6271186440677966
448,COcccccCO))ncNcccC)[nH]n5))))))cc6c%10,COcccccC=O)OCC)C))))ncNcccC)[nH]n5))))))cc6c%10,COcccccCO))ncCl)cc6c%10.CcccN)n[nH]5,COc3ccc2c(CO)nc(Nc1cc(C)[nH]n1)cc2c3,COc3ccc2c(C(=O)OC(C)C)nc(Nc1cc(C)[nH]n1)cc2c3,COc2ccc1c(CO)nc(Cl)cc1c2.Cc3cc(N)n[nH]3,0.47191011235955055
449,CcccC=O)NcccOccccncNC=O)CCC3)))))cn5c9))))))))))ccc6F)))))))))nC)n5,CcccC=O)NcccOccccncN)cn5c9))))))))))ccc6F)))))))))nC)n5.O=CCl)CCC3,CcccC=O)Cl))nC)n5.NcccOccccncNC=O)CCC3)))))cn5c9))))))))))ccc6F,Cc5cc(C(=O)Nc4cc(Oc3ccc2nc(NC(=O)C1CC1)cn2c3)ccc4F)n(C)n5,Cc4cc(C(=O)Nc3cc(Oc2ccc1nc(N)cn1c2)ccc3F)n(C)n4.O=C(Cl)C5CC5,Cc1cc(C(=O)Cl)n(C)n1.Nc5cc(Oc4ccc3nc(NC(=O)C2CC2)cn3c4)ccc5F,0.7407407407407407
450,CnncCCC3)))cC=O))c5-ncccccCl)cnc69,Clccnc[nH]ccc5c9.CnncCCC3)))cC=O))c5Cl,CnncCCC3)))cCO))c5-ncccccCl)cnc69,Cn2nc(C1CC1)c(C=O)c2-n4ccc3cc(Cl)cnc34,Clc2cnc1[nH]ccc1c2.Cn4nc(C3CC3)c(C=O)c4Cl,Cn2nc(C1CC1)c(CO)c2-n4ccc3cc(Cl)cnc34,0.4634146341463415
451,CCNCCCNC=O)Ccccccc6))))))cccccc6))))))CC#N))=C5SCC,CCN.CCSC=CC#N))Ccccccc6))))))cccccc6))))))C=O)N5CCCBr,CCNCCCNC=O)Ccccccc6))))))cccccc6))))))CC#N))=C5Br.CCS,CCNCCCN3C(=O)C(c1ccccc1)(c2ccccc2)C(C#N)=C3SCC,CCN.CCSC3=C(C#N)C(c1ccccc1)(c2ccccc2)C(=O)N3CCCBr,CCNCCCN3C(=O)C(c1ccccc1)(c2ccccc2)C(C#N)=C3Br.CCS,0.6767676767676768
452,CCC)C)OC=O)NCCCNCCCcccccc6))))))cccccc6)))))))))CC6,BrCCCcccccc6))))))cccccc6.CCC)C)OC=O)NCCCNCC6,BrCCCcccccc6))))))cccccc6.CCC)C)OC=O)NCCCNCC6,CC(C)(C)OC(=O)NC3CCN(CCC(c1ccccc1)c2ccccc2)CC3,BrCCC(c1ccccc1)c2ccccc2.CC(C)(C)OC(=O)NC3CCNCC3,BrCCC(c1ccccc1)c2ccccc2.CC(C)(C)OC(=O)NC3CCNCC3,1.0
453,CNcccccc6Ccccccc6))))))=NCC%11C[C@]C)NC=O)OCCCCCCC6)CC8C6))))))))))))C=O)O,COC=O)[C@]C)CCCN=Ccccccc6))))))cccccc6N%11C)))))))))))))NC=O)OCCCCCCC6)CC8C6,CNcccccc6Ccccccc6))))))=NCC%11C[C@]C)NC=O)OCCCCCCC6)CC8C6))))))))))))C=O)OCC)C)C,CN3c1ccccc1C(c2ccccc2)=NCC3C[C@](C)(NC(=O)OC5C4CC6CC(C4)CC5C6)C(=O)O,COC(=O)[C@](C)(CC3CN=C(c1ccccc1)c2ccccc2N3C)NC(=O)OC5C4CC6CC(C4)CC5C6,CN3c1ccccc1C(c2ccccc2)=NCC3C[C@](C)(NC(=O)OC5C4CC6CC(C4)CC5C6)C(=O)OC(C)(C)C,0.8780487804878049
454,COccccnnc=O)nCCNCCCNC=O)OCC)C)C)))))CC6))))))))c6c%10,CCC)C)OC=O)NCCCNCC6.COccccnnc=O)nCC=O)))c6c%10,CCC)C)OC=O)NCCCNCCOSC)=O)=O)))))CC6.COccccnnc=O)[nH]c6c%10,COc3ccc2nnc(=O)n(CCN1CCC(NC(=O)OC(C)(C)C)CC1)c2c3,CC(C)(C)OC(=O)NC1CCNCC1.COc3ccc2nnc(=O)n(CC=O)c2c3,CC(C)(C)OC(=O)NC1CCN(CCOS(C)(=O)=O)CC1.COc3ccc2nnc(=O)[nH]c2c3,0.5172413793103449
455,COccccNS=O)=O)CF)F)F))))cc6C[C@H][C@@H]O)cccOCcncccF)cF)cc6s9)))))))))))ccc6OC%10C)C,COccccNS=O)=O)CF)F)F))))cc6CCC=O)cccOCcncccF)cF)cc6s9)))))))))))ccc6OC%10C)C,COccccNS=O)=O)CF)F)F))))cc6C[C@H][C@@H]O)cccO)ccc6OC%10C)C.FcccncCBr))sc5cc9F,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]5[C@@H](O)c4cc(OCc3nc2cc(F)c(F)cc2s3)ccc4OC5(C)C,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC5C(=O)c4cc(OCc3nc2cc(F)c(F)cc2s3)ccc4OC5(C)C,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]3[C@@H](O)c2cc(O)ccc2OC3(C)C.Fc5cc4nc(CBr)sc4cc5F,0.6928571428571428
456,Ncncccc6C=O)NCccccCCcccccc6))))))))cc6,NCccccCCcccccc6))))))))cc6.Ncncccc6C=O)O,NCccccCCcccccc6))))))))cc6.Ncncccc6C=O)O,Nc1ncccc1C(=O)NCc3ccc(CCc2ccccc2)cc3,NCc2ccc(CCc1ccccc1)cc2.Nc3ncccc3C(=O)O,NCc2ccc(CCc1ccccc1)cc2.Nc3ncccc3C(=O)O,1.0
457,CNC=O)cccOcccccC=O)NcccccCF)F)F))c6))))))))cccc6c%10)))))))))))ccn6,CCCCOC=O)cccOcccccC=O)NcccccCF)F)F))c6))))))))cccc6c%10)))))))))))ccn6.CN,CNC=O)cccOcccccC=O)O))cccc6c%10)))))))))))ccn6.NcccccCF)F)F))c6,CNC(=O)c4cc(Oc3ccc2c(C(=O)Nc1cccc(C(F)(F)F)c1)cccc2c3)ccn4,CCCCOC(=O)c4cc(Oc3ccc2c(C(=O)Nc1cccc(C(F)(F)F)c1)cccc2c3)ccn4.CN,CNC(=O)c3cc(Oc2ccc1c(C(=O)O)cccc1c2)ccn3.Nc4cccc(C(F)(F)F)c4,0.6666666666666666
458,O=[N+][O-])ccccBr)cc6NCCCNCCCOCC6))))))CC6,NCCCNCCCOCC6))))))CC6.O=[N+][O-])ccccBr)cc6F,O=CCCOCC6.O=[N+][O-])ccccBr)cc6NCCCNCC6,O=[N+]([O-])c1ccc(Br)cc1NC3CCN(C2CCOCC2)CC3,NC2CCN(C1CCOCC1)CC2.O=[N+]([O-])c3ccc(Br)cc3F,O=C1CCOCC1.O=[N+]([O-])c2ccc(Br)cc2NC3CCNCC3,0.40625
459,COccccccCOC))ccnCcccccc6))))))cccccc6))))))cccccc6)))))))cn5))))))ccc6c%10,CI.COccccccCO)ccnCcccccc6))))))cccccc6))))))cccccc6)))))))cn5))))))ccc6c%10,COCccccccOC))ccc6c%10))))))))))ccnCcccccc6))))))cccccc6))))))cccccc6)))))))cn5,COc6ccc5cc(C(OC)c4cn(C(c1ccccc1)(c2ccccc2)c3ccccc3)cn4)ccc5c6,CI.COc6ccc5cc(C(O)c4cn(C(c1ccccc1)(c2ccccc2)c3ccccc3)cn4)ccc5c6,COC(c2ccc1cc(OC)ccc1c2)c6cn(C(c3ccccc3)(c4ccccc4)c5ccccc5)cn6,0.8699186991869918
460,CCC)cnnCccc=O)[nH]ccF)cF)ccc%106)))))))))))cccccc96,CCC)cn[nH]cccccc96.O=cccCBr))ccccF)cF)c6[nH]%10,CCC)cnnCccc=O)[nH]ccF)cF)ccc%106)))))))))))cccccc96))))))))))cccccc96,CC(C)c3nn(Cc1cc(=O)[nH]c2c(F)c(F)ccc12)c4ccccc34,CC(C)c1n[nH]c2ccccc12.O=c4cc(CBr)c3ccc(F)c(F)c3[nH]4,err,0.0
461,Brccc[nH]ncc5cc9OCcccccc6,OCcccccc6.Occccn[nH]c5cc9Br,BrCcccccc6.Occcn[nH]cc5cc9Br,Brc2cc1[nH]ncc1cc2OCc3ccccc3,OCc1ccccc1.Oc3cc2cn[nH]c2cc3Br,BrCc1ccccc1.Oc3cc2n[nH]cc2cc3Br,0.5428571428571428
462,CCC)O)[C@H]CCCC3))))NC=O)ccncCCC3)))cOCCCC3)))))n6,CCC)O)[C@@H]N)CCCC3.O=CO)ccncCCC3)))cOCCCC3)))))n6,CCC)O)[C@@H]N)CCCC3.O=CO)ccncCCC3)))cOCCCC3)))))n6,CC(C)(O)[C@H](CC1CC1)NC(=O)c4cnc(C2CC2)c(OCC3CC3)n4,CC(C)(O)[C@@H](N)CC1CC1.O=C(O)c4cnc(C2CC2)c(OCC3CC3)n4,CC(C)(O)[C@@H](N)CC1CC1.O=C(O)c4cnc(C2CC2)c(OCC3CC3)n4,1.0
463,COC=O)[C@H]Ccccc-ccccC#N))cc6))))))cc6)))))))NC=O)[C@@H]CcccN)cO)cc6CN%10C=O)OCC)C)C,COC=O)[C@H]Ccccc-ccccC#N))cc6))))))cc6)))))))NC=O)[C@@H]Cccc[N+]=O)[O-]))cO)cc6CN%10C=O)OCC)C)C,COC=O)[C@H]Ccccc-ccccC#N))cc6))))))cc6)))))))NC=O)[C@@H]Cccc[N+]=O)[O-]))cO)cc6CN%10C=O)OCC)C)C,COC(=O)[C@H](Cc2ccc(-c1ccc(C#N)cc1)cc2)NC(=O)[C@@H]4Cc3cc(N)c(O)cc3CN4C(=O)OC(C)(C)C,COC(=O)[C@H](Cc2ccc(-c1ccc(C#N)cc1)cc2)NC(=O)[C@@H]4Cc3cc([N+](=O)[O-])c(O)cc3CN4C(=O)OC(C)(C)C,COC(=O)[C@H](Cc2ccc(-c1ccc(C#N)cc1)cc2)NC(=O)[C@@H]4Cc3cc([N+](=O)[O-])c(O)cc3CN4C(=O)OC(C)(C)C,1.0
464,CCC)COcccccc69))CCO5))C=O)NCccccCF)F)F))o5))))))cccccc69,CCC)COcccccc69))CCO5))C=O)Ncccccc69.FCF)F)ccccCBr))o5,CCC)COcccccc69))CCO5))C=O)Ncccccc69.FCF)F)ccccCBr))o5,CC2(C)COc1cc3c(cc12)C6(CO3)C(=O)N(Cc4ccc(C(F)(F)F)o4)c5ccccc56,CC2(C)COc1cc3c(cc12)C5(CO3)C(=O)Nc4ccccc45.FC(F)(F)c6ccc(CBr)o6,CC2(C)COc1cc3c(cc12)C5(CO3)C(=O)Nc4ccccc45.FC(F)(F)c6ccc(CBr)o6,1.0
465,CccnNcccncc6)))))))ccccOCcccccc6))))))))cc96,CccnN)ccccOCcccccc6))))))))cc96.Clcccncc6,CccnNcccncc6)))))))ccccO)cc96.ClCcccccc6,Cc3cn(Nc1ccncc1)c4ccc(OCc2ccccc2)cc34,Cc2cn(N)c3ccc(OCc1ccccc1)cc23.Clc4ccncc4,Cc2cn(Nc1ccncc1)c3ccc(O)cc23.ClCc4ccccc4,0.5789473684210527
466,O=CO)cccc-cccOCcccccc6))))))))ccOCcccccc6))))))))c6))))))cc6,O=CO)ccccBr)cc6.OBO)cccOCcccccc6))))))))ccOCcccccc6))))))))c6,CCOC=O)cccc-cccOCcccccc6))))))))ccOCcccccc6))))))))c6))))))cc6,O=C(O)c4ccc(-c3cc(OCc1ccccc1)cc(OCc2ccccc2)c3)cc4,O=C(O)c1ccc(Br)cc1.OB(O)c4cc(OCc2ccccc2)cc(OCc3ccccc3)c4,CCOC(=O)c4ccc(-c3cc(OCc1ccccc1)cc(OCc2ccccc2)c3)cc4,0.6554621848739496
467,CO[C@H]O[C@H]COCcccccc6)))))))))[C@@H]OCcccccc6))))))))[C@@]5C)OCcccccc6,BrCcccccc6.CO[C@H]O[C@H]COCcccccc6)))))))))[C@@H]OCcccccc6))))))))[C@@]5C)O,CI.C[C@@H]O[C@H]COCcccccc6)))))))))[C@@H]OCcccccc6))))))))[C@@]5C)OCcccccc6,CO[C@H]3O[C@H](COCc1ccccc1)[C@@H](OCc2ccccc2)[C@@]3(C)OCc4ccccc4,BrCc1ccccc1.CO[C@H]4O[C@H](COCc2ccccc2)[C@@H](OCc3ccccc3)[C@@]4(C)O,CI.C[C@@H]3O[C@H](COCc1ccccc1)[C@@H](OCc2ccccc2)[C@@]3(C)OCc4ccccc4,0.7256637168141593
468,CCC)C)OC=O)NCCcccoc5CC%10,CCC)C)OC=O)OC=O)OCC)C)C.cccco5)CCNCC7,CCC)C)OC=O)OC=O)OCC)C)C.cccco5)CCNCC7,CC(C)(C)OC(=O)N2CCc1ccoc1CC2,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.c1cc2c(o1)CCNCC2,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.c1cc2c(o1)CCNCC2,1.0
469,ClccccCCOCCCCCO6))))))))CO3)))cc6,C[S+]C)C)=O.O=CCOCCCCCO6))))))))ccccCl)cc6,C=COCCC6.OCCccccCl)cc6))))))CO3,Clc3ccc(C2(COC1CCCCO1)CO2)cc3,C[S+](C)(C)=O.O=C(COC1CCCCO1)c2ccc(Cl)cc2,C1=COCCC1.OCC3(c2ccc(Cl)cc2)CO3,0.29411764705882354
470,COcccccCO))c6,COcccccC=O)O))c6,COcccccC=O)O))c6,COc1cccc(CO)c1,COc1cccc(C(=O)O)c1,COc1cccc(C(=O)O)c1,1.0
471,O=CNCCCCCCCC6)C8)))C6)))))))[C@H]CCCNcccccc6))))))C6,NCCCCCCCC6)C8)))C6.O=CO)[C@H]CCCNcccccc6))))))C6,O=CNCCCCCCCC6)C8)))C6)))))))[C@H]CCCNC6.OBO)cccccc6,O=C(NC23CC1CC(CC(C1)C2)C3)[C@H]5CCCN(c4ccccc4)C5,NC23CC1CC(CC(C1)C2)C3.O=C(O)[C@H]5CCCN(c4ccccc4)C5,O=C(NC23CC1CC(CC(C1)C2)C3)[C@H]4CCCNC4.OB(O)c5ccccc5,0.5
472,CCOCCncNCCCNCCCCccccF)cc6)))))))CCNCcccOC))cOC))cOC))c6)))))))C5=O))))))))CC7)))))))ncccccc69,CCOCCncNCCCNCC7)))))))ncccccc69.COcccCNCCCCCOSC)=O)=O)))))CccccF)cc6)))))))C5=O)))))))ccOC))c6OC,CCOCCncNCCCNCC7)))))))ncccccc69.COcccCNCCCCCCl)))CccccF)cc6)))))))C5=O)))))))ccOC))c6OC,CCOCCn6c(N4CCCN(CCC3(Cc1ccc(F)cc1)CCN(Cc2cc(OC)c(OC)c(OC)c2)C3=O)CC4)nc5ccccc56,CCOCCn3c(N1CCCNCC1)nc2ccccc23.COc6cc(CN5CCC(CCOS(C)(=O)=O)(Cc4ccc(F)cc4)C5=O)cc(OC)c6OC,CCOCCn3c(N1CCCNCC1)nc2ccccc23.COc6cc(CN5CCC(CCCl)(Cc4ccc(F)cc4)C5=O)cc(OC)c6OC,0.8757763975155279
473,COcccccc6CNCCNC)CCcccccc6))))))cccccc6)))))))C6,CNCCNCC6Ccccccc6))))))cccccc6.COcccccc6C=O,CNCCcccccc6))))))cccccc6))))))CCNC6.COcccccc6C=O,COc1ccccc1CN4CCN(C)C(C(c2ccccc2)c3ccccc3)C4,CN1CCNCC1C(c2ccccc2)c3ccccc3.COc4ccccc4C=O,CNC3C(c1ccccc1)(c2ccccc2)CCNC3.COc4ccccc4C=O,0.6111111111111112
474,COcccccc6Cl))CCCccccSCF)F)F)))cc6)))))))C5=O,COcccccc6Cl))C/C=C\ccccSCF)F)F)))cc6)))))))C5=O,COcccccc6Cl))CCCBr)C5=O.FCF)F)SccccCCCO))))cc6,COc1ccc3c(c1Cl)CC(Cc2ccc(SC(F)(F)F)cc2)C3=O,COc1ccc3c(c1Cl)C/C(=C\c2ccc(SC(F)(F)F)cc2)C3=O,COc1cccc2(c1Cl)CCC(Br)C2=O.FC(F)(F)Sc3ccc(CCCO)cc3,0.0
475,O=CO)[C@@H]CCCC[C@H]6coc-ccccF)cc6))))))nc5-ccccBr)cc6,COC=O)[C@@H]CCCC[C@H]6coc-ccccF)cc6))))))nc5-ccccBr)cc6,COC=O)[C@@H]CCCC[C@H]6coc-ccccF)cc6))))))nc5-ccccBr)cc6,O=C(O)[C@@H]1CCCC[C@H]1c3oc(-c2ccc(F)cc2)nc3-c4ccc(Br)cc4,COC(=O)[C@@H]1CCCC[C@H]1c3oc(-c2ccc(F)cc2)nc3-c4ccc(Br)cc4,COC(=O)[C@@H]1CCCC[C@H]1c3oc(-c2ccc(F)cc2)nc3-c4ccc(Br)cc4,1.0
476,Ccoc=O)oc5CSccccCl)cc6,Ccoc=O)oc5CCl.SccccCl)cc6,Ccoc=O)oc5CBr.SccccCl)cc6,Cc1oc(=O)oc1CSc2ccc(Cl)cc2,Cc1oc(=O)oc1CCl.Sc2ccc(Cl)cc2,Cc1oc(=O)oc1CBr.Sc2ccc(Cl)cc2,0.803921568627451
477,CCC)C)OC=O)NCcncncNccncccccc6c%10)))))))))))c6C9,Brccncccccc6c%10.CCC)C)OC=O)NCcncncN)c6C9,CCC)C)OC=O)NCcncncCl)c6C9.Nccncccccc6c%10,CC(C)(C)OC(=O)N4Cc3ncnc(Nc2cnc1ccccc1c2)c3C4,Brc2cnc1ccccc1c2.CC(C)(C)OC(=O)N4Cc3ncnc(N)c3C4,CC(C)(C)OC(=O)N2Cc1ncnc(Cl)c1C2.Nc4cnc3ccccc3c4,0.7727272727272727
478,CcscC)cC=O)N[C@@H]C)ccccC=O)NS=O)=O)cccccc6)))))))))cc6)))))))))c5CccccCF)F)F))cc6,CcscC)cC=O)N[C@@H]C)ccccC=O)O))cc6)))))))))c5CccccCF)F)F))cc6.NS=O)=O)cccccc6,CcscC)cC=O)O))c5CccccCF)F)F))cc6.C[C@H]N)ccccC=O)NS=O)=O)cccccc6)))))))))cc6,Cc3sc(C)c(C(=O)N[C@@H](C)c2ccc(C(=O)NS(=O)(=O)c1ccccc1)cc2)c3Cc4ccc(C(F)(F)F)cc4,Cc2sc(C)c(C(=O)N[C@@H](C)c1ccc(C(=O)O)cc1)c2Cc3ccc(C(F)(F)F)cc3.NS(=O)(=O)c4ccccc4,Cc1sc(C)c(C(=O)O)c1Cc2ccc(C(F)(F)F)cc2.C[C@H](N)c4ccc(C(=O)NS(=O)(=O)c3ccccc3)cc4,0.7952755905511811
479,Cconc-cccccc6))))))c5COccncC=O)NCCCCF)F)CC6))))))))cn6,Cconc-cccccc6))))))c5COccncC=O)O))cn6.NCCCCF)F)CC6,Cconc-cccccc6))))))c5COccncC=O)O))cn6.FCF)CCCNCC6,Cc2onc(-c1ccccc1)c2COc4cnc(C(=O)NC3CCC(F)(F)CC3)cn4,Cc2onc(-c1ccccc1)c2COc3cnc(C(=O)O)cn3.NC4CCC(F)(F)CC4,Cc2onc(-c1ccccc1)c2COc3cnc(C(=O)O)cn3.FC(F)C4CCNCC4,0.7075471698113207
